Name,Label
S0505_C05_052E,Estimate Foreign born; Born in South Eastern Asia LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over
S0505_C05_053E,Estimate Foreign born; Born in South Eastern Asia LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over English only
S0505_C05_054E,Estimate Foreign born; Born in South Eastern Asia LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over Language other than English
S0505_C05_055E,"Estimate Foreign born; Born in South Eastern Asia LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over Language other than English Speak English less than ""very well"""
S0505_C05_056E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over
S0505_C05_057E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force
S0505_C05_058E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force
S0505_C05_059E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Employed
S0505_C05_060E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Unemployed
S0505_C05_061E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Unemployed Percent of civilian labor force
S0505_C05_062E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over In labor force Armed Forces
S0505_C05_063E,Estimate Foreign born; Born in South Eastern Asia EMPLOYMENT STATUS Population 16 years and over Not in labor force
S0505_C05_064E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over
S0505_C05_065E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over CLASS OF WORKER Private wage and salary workers
S0505_C05_066E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over CLASS OF WORKER Government workers
S0505_C05_067E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over CLASS OF WORKER Self-employed workers in own not incorporated business
S0505_C05_068E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over CLASS OF WORKER Unpaid family workers
S0505_C05_069E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over OCCUPATION Management, business, science, and arts occupations"
S0505_C05_070E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over OCCUPATION Service occupations
S0505_C05_071E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over OCCUPATION Sales and office occupations
S0505_C05_072E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over OCCUPATION Natural resources, construction, and maintenance occupations"
S0505_C05_073E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over OCCUPATION Production, transportation, and material moving occupations"
S0505_C05_074E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Agriculture, forestry, fishing and hunting, and mining"
S0505_C05_075E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Construction
S0505_C05_076E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Manufacturing
S0505_C05_077E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Wholesale trade
S0505_C05_078E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Retail trade
S0505_C05_079E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Transportation and warehousing, and utilities"
S0505_C05_080E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Information
S0505_C05_081E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Finance and insurance, and real estate and rental and leasing"
S0505_C05_082E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Professional, scientific, and management, and administrative and waste management services"
S0505_C05_083E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Educational services, and health care and social assistance"
S0505_C05_084E,"Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Arts, entertainment, and recreation, and accommodation and food services"
S0505_C05_085E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Other services (except public administration)
S0505_C05_086E,Estimate Foreign born; Born in South Eastern Asia Civilian employed population 16 years and over INDUSTRY Public administration
S0505_C05_087E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings"
S0505_C05_088E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $1 to $9,999 or loss"
S0505_C05_089E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $10,000 to $14,999"
S0505_C05_090E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $15,000 to $24,999"
S0505_C05_091E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $25,000 to $34,999"
S0505_C05_092E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $35,000 to $49,999"
S0505_C05_093E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $50,000 to $74,999"
S0505_C05_094E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings $75,000 or more"
S0505_C05_095E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings Median earnings (dollars) for full-time, year-round workers: Male"
S0505_C05_096E,"Estimate Foreign born; Born in South Eastern Asia EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS Population 16 years and over with earnings Median earnings (dollars) for full-time, year-round workers: Female"
S0505_C05_097E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households
S0505_C05_098E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With earnings
S0505_C05_099E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With earnings Mean earnings (dollars)
S0505_C05_100E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Social Security income
S0505_C05_101E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Social Security income Mean Social Security income (dollars)
S0505_C05_102E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Supplemental Security Income
S0505_C05_103E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Supplemental Security Income Mean Supplemental Security Income (dollars)
S0505_C05_104E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With cash public assistance income
S0505_C05_105E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With cash public assistance income Mean cash public assistance income (dollars)
S0505_C05_106E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With retirement income
S0505_C05_107E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With retirement income Mean retirement income (dollars)
S0505_C05_108E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Food Stamp/SNAP benefits
S0505_C05_109E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households Median Household income (dollars)
S0505_C05_110E,Estimate Foreign born; Born in South Eastern Asia INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households Average number of workers per household
S0505_C05_111E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined
S0505_C05_112E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined Below 100 percent of the poverty level
S0505_C05_113E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined 100 to 199 percent of the poverty level
S0505_C05_114E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined At or above 200 percent of the poverty level
S0505_C05_115E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED All families
S0505_C05_116E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED All families With related children of the householder under 18 years
S0505_C05_117E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED All families With related children of the householder under 5 years only
S0505_C05_118E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Married-couple family
S0505_C05_119E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Married-couple family With related children of the householder under 18 years
S0505_C05_120E,Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Married-couple family With related children of the householder under 5 years only
S0505_C05_121E,"Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Female householder, no spouse present, family"
S0505_C05_122E,"Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Female householder, no spouse present, family With related children of the householder under 18 years"
S0505_C05_123E,"Estimate Foreign born; Born in South Eastern Asia POVERTY STATUS IN THE PAST 12 MONTHS POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED Female householder, no spouse present, family With related children of the householder under 5 years only"
S0505_C05_124E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units
S0505_C05_125E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units HOUSING TENURE Owner-occupied housing units
S0505_C05_126E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units HOUSING TENURE Renter-occupied housing units
S0505_C05_127E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units HOUSING TENURE Average household size of owner-occupied unit
S0505_C05_128E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units HOUSING TENURE Average household size of renter-occupied unit
S0505_C05_129E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units ROOMS 1 room
S0505_C05_130E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units ROOMS 2 or 3 rooms
S0505_C05_131E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units ROOMS 4 or 5 rooms
S0505_C05_132E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units ROOMS 6 or 7 rooms
S0505_C05_133E,Estimate Foreign born; Born in South Eastern Asia Occupied housing units ROOMS 8 or more rooms
